Infotrol,
16:22:10,viernes, 22 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
22/01 14:28:26,-22,0,0,                    ,264,-26.62
22/01 14:28:27,-24,0,0,                    ,266,-26.62
22/01 14:28:28,-24,0,0,                    ,266,-29.04
22/01 14:28:29,-24,0,0,                    ,266,-29.04
22/01 14:28:30,-24,0,0,                    ,266,-29.04
22/01 14:28:31,-22,0,0,                    ,267,-29.04
22/01 14:28:32,-22,0,0,                    ,267,-29.04
22/01 14:28:33,-22,0,0,                    ,267,-26.62
22/01 14:28:34,-22,0,0,                    ,267,-26.62
22/01 14:28:35,-22,0,0,                    ,267,-26.62
22/01 14:28:36,-20,0,0,                    ,269,-26.62
22/01 14:28:37,-20,0,0,                    ,269,-24.2
22/01 14:28:38,-20,0,0,                    ,269,-24.2
22/01 14:28:39,-20,0,0,                    ,269,-24.2
22/01 14:28:40,-20,0,0,                    ,269,-24.2
22/01 14:28:41,-20,0,0,                    ,269,-24.2
22/01 14:28:42,-22,0,0,                    ,272,-24.2
22/01 14:28:43,-22,0,0,                    ,272,-24.2
22/01 14:28:44,-22,0,0,                    ,272,-26.62
22/01 14:28:45,-22,0,0,                    ,272,-26.62
22/01 14:28:46,-22,0,0,                    ,272,-26.62
22/01 14:28:47,-22,0,0,                    ,272,-26.62
22/01 14:28:48,-22,0,0,                    ,272,-26.62
22/01 14:28:49,-27,0,0,                    ,274,-26.62
22/01 14:28:50,-27,0,0,                    ,274,-32.67
22/01 14:28:51,-22,0,0,                    ,275,-32.67
22/01 14:28:52,-22,0,0,                    ,275,-26.62
22/01 14:28:53,-22,0,0,                    ,276,-26.62
22/01 14:28:54,-22,0,0,                    ,276,-26.62
22/01 14:28:55,-22,0,0,                    ,277,-26.62
22/01 14:28:56,-22,0,0,                    ,277,-26.62
22/01 14:28:57,-22,0,0,                    ,277,-26.62
22/01 14:28:58,-22,0,0,                    ,277,-26.62
22/01 14:28:59,-22,0,0,                    ,277,-26.62
22/01 14:29:00,-22,0,0,                    ,279,-26.62
22/01 14:29:01,-22,0,0,                    ,279,-26.62
22/01 14:29:02,-22,0,0,                    ,279,-26.62
22/01 14:29:03,-22,0,0,                    ,279,-26.62
22/01 14:29:04,-22,0,0,                    ,279,-26.62
22/01 14:29:05,-22,0,0,                    ,279,-26.62
22/01 14:29:07,-22,0,0,                    ,279,-26.62
22/01 14:29:08,-21,0,0,                    ,282,-26.62
22/01 14:29:09,-21,0,0,                    ,282,-26.62
22/01 14:29:10,-21,0,0,                    ,282,-25.41
22/01 14:29:11,-21,0,0,                    ,282,-25.41
22/01 14:29:12,-21,0,0,                    ,282,-25.41
22/01 14:29:13,-21,0,0,                    ,284,-25.41
22/01 14:29:14,-21,0,0,                    ,285,-25.41
22/01 14:29:15,-21,0,0,                    ,285,-25.41
22/01 14:29:16,-21,0,0,                    ,285,-25.41
22/01 14:29:17,-21,0,0,                    ,285,-25.41
22/01 14:29:18,-21,0,0,                    ,285,-25.41
22/01 14:29:19,-21,0,0,                    ,285,-25.41
22/01 14:29:20,-21,0,0,                    ,285,-25.41
22/01 14:29:21,-26,0,0,                    ,287,-25.41
22/01 14:29:22,-26,0,0,                    ,287,-25.41
22/01 14:29:23,-26,0,0,                    ,287,-31.46
22/01 14:29:24,-26,0,0,                    ,287,-31.46
22/01 14:29:25,-26,0,0,                    ,287,-31.46
22/01 14:29:26,-22,0,0,                    ,289,-31.46
22/01 14:29:27,-22,0,0,                    ,289,-26.62
22/01 14:29:28,-22,0,0,                    ,290,-26.62
22/01 14:29:29,-22,0,0,                    ,290,-26.62
22/01 14:29:30,-22,0,0,                    ,290,-26.62
22/01 14:29:31,-22,0,0,                    ,290,-26.62
22/01 14:29:33,-22,0,0,                    ,290,-26.62
22/01 14:29:34,-22,0,0,                    ,292,-26.62
22/01 14:29:35,-22,0,0,                    ,292,-26.62
22/01 14:29:36,-22,0,0,                    ,293,-26.62
22/01 14:29:37,-22,0,0,                    ,293,-26.62
22/01 14:29:38,-22,0,0,                    ,294,-26.62
22/01 14:29:39,-22,0,0,                    ,294,-26.62
22/01 14:29:40,-26,0,0,                    ,295,-26.62
22/01 14:29:41,-26,0,0,                    ,295,-26.62
22/01 14:29:42,-26,0,0,                    ,295,-31.46
22/01 14:29:43,-26,0,0,                    ,295,-31.46
22/01 14:29:44,-26,0,0,                    ,295,-31.46
22/01 14:29:45,-27,0,0,                    ,297,-31.46
22/01 14:29:46,-27,0,0,                    ,297,-32.67
22/01 14:29:47,-27,0,0,                    ,298,-32.67
22/01 14:29:48,-27,0,0,                    ,298,-32.67
22/01 14:29:49,-27,0,0,                    ,298,-32.67
22/01 14:29:50,-27,0,0,                    ,298,-32.67
22/01 14:29:51,-22,0,0,                    ,299,-32.67
22/01 14:29:52,-22,0,0,                    ,299,-32.67
22/01 14:29:53,-22,0,0,                    ,299,-26.62
22/01 14:29:54,-26,0,0,                    ,300,-26.62
22/01 14:29:55,-26,0,0,                    ,300,-31.46
22/01 14:29:56,-26,0,0,                    ,300,-31.46
22/01 14:29:57,-26,0,0,                    ,300,-31.46
22/01 14:29:58,-22,0,0,                    ,302,-31.46
22/01 14:29:59,-22,0,0,                    ,302,-31.46
22/01 14:30:00,-22,0,0,                    ,303,-26.62
22/01 14:30:01,-22,0,0,                    ,303,-26.62
22/01 14:30:02,-22,0,0,                    ,303,-26.62
22/01 14:30:03,-22,0,0,                    ,303,-26.62
22/01 14:30:04,-22,0,0,                    ,303,-26.62
22/01 14:30:05,-22,0,0,                    ,305,-26.62
22/01 14:30:06,-22,0,0,                    ,305,-26.62
22/01 14:30:07,-22,0,0,                    ,305,-26.62
22/01 14:30:08,-22,0,0,                    ,305,-26.62
22/01 14:30:09,-22,0,0,                    ,305,-26.62
22/01 14:30:10,-22,0,0,                    ,305,-26.62
22/01 14:30:11,-22,0,0,                    ,307,-26.62
22/01 14:30:12,-22,0,0,                    ,307,-26.62
22/01 14:30:13,-22,0,0,                    ,307,-26.62
22/01 14:30:14,-22,0,0,                    ,308,-26.62
22/01 14:30:15,-22,0,0,                    ,308,-26.62
22/01 14:30:16,-22,0,0,                    ,308,-26.62
22/01 14:30:17,-22,0,0,                    ,308,-26.62
22/01 14:30:18,-26,0,0,                    ,310,-26.62
22/01 14:30:19,-26,0,0,                    ,310,-26.62
22/01 14:30:20,-26,0,0,                    ,310,-31.46
22/01 14:30:21,-26,0,0,                    ,310,-31.46
22/01 14:30:22,-26,0,0,                    ,310,-31.46
22/01 14:30:23,-26,0,0,                    ,312,-31.46
22/01 14:30:24,-26,0,0,                    ,312,-31.46
22/01 14:30:25,-26,0,0,                    ,313,-31.46
22/01 14:30:26,-26,0,0,                    ,313,-31.46
22/01 14:30:27,-26,0,0,                    ,313,-31.46
22/01 14:30:28,-26,0,0,                    ,313,-31.46
22/01 14:30:29,-26,0,0,                    ,313,-31.46
22/01 14:30:30,-22,0,0,                    ,315,-31.46
22/01 14:30:31,-22,0,0,                    ,315,-26.62
22/01 14:30:33,-22,0,0,                    ,316,-26.62
22/01 14:30:34,-22,0,0,                    ,316,-26.62
22/01 14:30:35,-22,0,0,                    ,316,-26.62
22/01 14:30:36,-22,0,0,                    ,316,-26.62
22/01 14:30:37,-22,0,0,                    ,317,-26.62
22/01 14:30:38,-22,0,0,                    ,317,-26.62
22/01 14:30:39,-26,0,0,                    ,318,-26.62
22/01 14:30:40,-26,0,0,                    ,318,-26.62
22/01 14:30:41,-26,0,0,                    ,318,-31.46
22/01 14:30:42,-26,0,0,                    ,318,-31.46
22/01 14:30:43,-26,0,0,                    ,318,-31.46
22/01 14:30:44,-16,0,0,                    ,320,-31.46
22/01 14:30:45,-16,0,0,                    ,320,-31.46
22/01 14:30:46,-16,0,0,                    ,321,-19.36
22/01 14:30:47,-16,0,0,                    ,321,-19.36
22/01 14:30:48,-16,0,0,                    ,321,-19.36
22/01 14:30:49,-16,0,0,                    ,321,-19.36
22/01 14:30:50,-17,0,0,                    ,323,-19.36
22/01 14:30:51,-17,0,0,                    ,323,-19.36
22/01 14:30:52,-17,0,0,                    ,323,-20.57
22/01 14:30:53,-17,0,0,                    ,323,-20.57
22/01 14:30:54,-17,0,0,                    ,323,-20.57
22/01 14:30:55,-17,0,0,                    ,325,-20.57
22/01 14:30:56,-17,0,0,                    ,325,-20.57
22/01 14:30:57,-16,0,0,                    ,326,-20.57
22/01 14:30:58,-16,0,0,                    ,326,-20.57
22/01 14:30:59,-16,0,0,                    ,326,-19.36
22/01 14:31:00,-16,0,0,                    ,326,-19.36
22/01 14:31:01,-16,0,0,                    ,326,-19.36
22/01 14:31:02,-16,0,0,                    ,328,-19.36
22/01 14:31:03,-16,0,0,                    ,328,-19.36
22/01 14:31:04,-16,0,0,                    ,328,-19.36
22/01 14:31:05,-16,0,0,                    ,328,-19.36
22/01 14:31:06,-16,0,0,                    ,328,-19.36
22/01 14:31:07,-16,0,0,                    ,328,-19.36
22/01 14:31:08,-16,0,0,                    ,330,-19.36
22/01 14:31:09,-16,0,0,                    ,330,-19.36
22/01 14:31:10,-16,0,0,                    ,330,-19.36
22/01 14:31:11,-16,0,0,                    ,331,-19.36
22/01 14:31:12,-16,0,0,                    ,331,-19.36
22/01 14:31:13,-16,0,0,                    ,331,-19.36
22/01 14:31:14,-16,0,0,                    ,331,-19.36
22/01 14:31:15,-16,0,0,                    ,333,-19.36
22/01 14:31:16,-16,0,0,                    ,333,-19.36
22/01 14:31:17,-16,0,0,                    ,333,-19.36
22/01 14:31:18,-16,0,0,                    ,333,-19.36
22/01 14:31:19,-16,0,0,                    ,333,-19.36
22/01 14:31:20,-16,0,0,                    ,335,-19.36
22/01 14:31:22,-16,0,0,                    ,335,-19.36
22/01 14:31:23,-16,0,0,                    ,336,-19.36
22/01 14:31:24,-16,0,0,                    ,336,-19.36
22/01 14:31:25,-16,0,0,                    ,336,-19.36
22/01 14:31:26,-16,0,0,                    ,336,-19.36
22/01 14:31:27,-16,0,0,                    ,338,-19.36
22/01 14:31:28,-16,0,0,                    ,338,-19.36
22/01 14:31:29,-16,0,0,                    ,339,-19.36
22/01 14:31:30,-16,0,0,                    ,339,-19.36
22/01 14:31:31,-16,0,0,                    ,339,-19.36
22/01 14:31:32,-16,0,0,                    ,339,-19.36
22/01 14:31:33,-16,0,0,                    ,339,-19.36
22/01 14:31:34,-16,0,0,                    ,340,-19.36
22/01 14:31:35,-16,0,0,                    ,340,-19.36
22/01 14:31:36,-16,0,0,                    ,341,-19.36
22/01 14:31:37,-16,0,0,                    ,341,-19.36
22/01 14:31:38,-16,0,0,                    ,341,-19.36
22/01 14:31:39,-16,0,0,                    ,341,-19.36
22/01 14:31:40,-16,0,0,                    ,343,-19.36
22/01 14:31:41,-16,0,0,                    ,343,-19.36
22/01 14:31:42,-16,0,0,                    ,343,-19.36
22/01 14:31:43,-16,0,0,                    ,344,-19.36
22/01 14:31:44,-16,0,0,                    ,344,-19.36
22/01 14:31:45,-16,0,0,                    ,344,-19.36
22/01 14:31:46,-16,0,0,                    ,344,-19.36
22/01 14:31:47,-16,0,0,                    ,344,-19.36
22/01 14:31:49,-16,0,0,                    ,344,-19.36
22/01 14:31:50,-16,0,0,                    ,344,-19.36
22/01 14:31:51,-16,0,0,                    ,344,-19.36
22/01 14:31:52,-16,0,0,                    ,346,-19.36
22/01 14:31:53,-16,0,0,                    ,346,-19.36
22/01 14:31:54,-16,0,0,                    ,348,-19.36
22/01 14:31:55,-16,0,0,                    ,348,-19.36
22/01 14:31:56,-16,0,0,                    ,349,-19.36
22/01 14:31:57,-16,0,0,                    ,349,-19.36
22/01 14:31:58,-16,0,0,                    ,349,-19.36
22/01 14:31:59,-16,0,0,                    ,349,-19.36
22/01 14:32:00,-16,0,0,                    ,351,-19.36
22/01 14:32:01,-16,0,0,                    ,351,-19.36
22/01 14:32:02,-16,0,0,                    ,351,-19.36
22/01 14:32:03,-16,0,0,                    ,351,-19.36
22/01 14:32:04,-16,0,0,                    ,351,-19.36
22/01 14:32:05,-16,0,0,                    ,353,-19.36
22/01 14:32:06,-16,0,0,                    ,353,-19.36
22/01 14:32:07,-16,0,0,                    ,354,-19.36
22/01 14:32:08,-16,0,0,                    ,354,-19.36
22/01 14:32:09,-16,0,0,                    ,354,-19.36
22/01 14:32:10,-16,0,0,                    ,354,-19.36
22/01 14:32:11,-16,0,0,                    ,354,-19.36
22/01 14:32:12,-16,0,0,                    ,356,-19.36
22/01 14:32:13,-16,0,0,                    ,356,-19.36
22/01 14:32:14,-16,0,0,                    ,356,-19.36
22/01 14:32:15,-16,0,0,                    ,356,-19.36
22/01 14:32:16,-16,0,0,                    ,356,-19.36
22/01 14:32:17,-16,0,0,                    ,356,-19.36
22/01 14:32:18,-16,0,0,                    ,356,-19.36
22/01 14:32:19,-16,0,0,                    ,356,-19.36
22/01 14:32:20,-16,0,0,                    ,356,-19.36
22/01 14:32:21,-16,0,0,                    ,359,-19.36
22/01 14:32:22,-16,0,0,                    ,359,-19.36
22/01 14:32:23,-16,0,0,                    ,359,-19.36
22/01 14:32:24,-16,0,0,                    ,359,-19.36
22/01 14:32:25,-16,0,0,                    ,361,-19.36
22/01 14:32:26,-16,0,0,                    ,361,-19.36
22/01 14:32:27,-16,0,0,                    ,361,-19.36
22/01 14:32:28,-16,0,0,                    ,361,-19.36
22/01 14:32:29,-16,0,0,                    ,361,-19.36
22/01 14:32:30,-16,0,0,                    ,361,-19.36
22/01 14:32:31,-16,0,0,                    ,361,-19.36
22/01 14:32:32,-16,0,0,                    ,364,-19.36
22/01 14:32:33,-16,0,0,                    ,364,-19.36
22/01 14:32:34,-16,0,0,                    ,364,-19.36
22/01 14:32:35,-16,0,0,                    ,364,-19.36
22/01 14:32:36,-16,0,0,                    ,364,-19.36
22/01 14:32:37,-16,0,0,                    ,364,-19.36
22/01 14:32:38,-16,0,0,                    ,366,-19.36
22/01 14:32:39,-16,0,0,                    ,366,-19.36
22/01 14:32:40,-16,0,0,                    ,366,-19.36
22/01 14:32:41,-16,0,0,                    ,367,-19.36
22/01 14:32:42,-16,0,0,                    ,367,-19.36
22/01 14:32:43,-16,0,0,                    ,367,-19.36
22/01 14:32:44,-16,0,0,                    ,367,-19.36
22/01 14:32:45,-16,0,0,                    ,369,-19.36
22/01 14:32:46,-16,0,0,                    ,369,-19.36
22/01 14:32:47,-16,0,0,                    ,369,-19.36
22/01 14:32:48,-16,0,0,                    ,369,-19.36
22/01 14:32:49,-19,0,0,                    ,371,-19.36
22/01 14:32:50,-19,0,0,                    ,371,-19.36
22/01 14:32:51,-19,0,0,                    ,371,-22.99
22/01 14:32:52,-19,0,0,                    ,372,-22.99
22/01 14:32:53,-19,0,0,                    ,372,-22.99
22/01 14:32:54,-19,0,0,                    ,372,-22.99
22/01 14:32:55,-19,0,0,                    ,372,-22.99
22/01 14:32:56,-19,0,0,                    ,372,-22.99
22/01 14:32:57,-19,0,0,                    ,372,-22.99
22/01 14:32:58,-19,0,0,                    ,372,-22.99
22/01 14:33:00,-19,0,0,                    ,374,-22.99
22/01 14:33:01,-19,0,0,                    ,374,-22.99
22/01 14:33:02,-19,0,0,                    ,374,-22.99
22/01 14:33:03,-19,0,0,                    ,374,-22.99
22/01 14:33:04,-19,0,0,                    ,376,-22.99
22/01 14:33:05,-19,0,0,                    ,376,-22.99
22/01 14:33:06,-19,0,0,                    ,377,-22.99
22/01 14:33:07,-19,0,0,                    ,377,-22.99
22/01 14:33:08,-19,0,0,                    ,377,-22.99
22/01 14:33:09,-19,0,0,                    ,377,-22.99
22/01 14:33:10,-19,0,0,                    ,377,-22.99
22/01 14:33:12,-19,0,0,                    ,379,-22.99
22/01 14:33:13,-19,0,0,                    ,379,-22.99
22/01 14:33:14,-19,0,0,                    ,380,-22.99
22/01 14:33:15,-19,0,0,                    ,380,-22.99
22/01 14:33:16,-19,0,0,                    ,381,-22.99
22/01 14:33:17,-19,0,0,                    ,381,-22.99
22/01 14:33:18,-18,0,0,                    ,382,-22.99
22/01 14:33:19,-18,0,0,                    ,382,-22.99
22/01 14:33:20,-18,0,0,                    ,382,-21.78
22/01 14:33:21,-18,0,0,                    ,382,-21.78
22/01 14:33:22,-18,0,0,                    ,382,-21.78
22/01 14:33:23,-18,0,0,                    ,382,-21.78
22/01 14:33:24,-18,0,0,                    ,382,-21.78
22/01 14:33:25,-19,0,0,                    ,385,-21.78
22/01 14:33:26,-19,0,0,                    ,385,-21.78
22/01 14:33:27,-19,0,0,                    ,385,-22.99
22/01 14:33:28,-19,0,0,                    ,385,-22.99
22/01 14:33:29,-19,0,0,                    ,385,-22.99
22/01 14:33:30,-20,0,0,                    ,387,-22.99
22/01 14:33:31,-20,0,0,                    ,387,-22.99
22/01 14:33:32,-20,0,0,                    ,387,-24.2
22/01 14:33:33,-20,0,0,                    ,387,-24.2
22/01 14:33:34,-19,0,0,                    ,389,-24.2
22/01 14:33:35,-19,0,0,                    ,389,-24.2
22/01 14:33:36,-19,0,0,                    ,389,-22.99
22/01 14:33:37,-19,0,0,                    ,389,-22.99
22/01 14:33:38,-19,0,0,                    ,389,-22.99
22/01 14:33:39,-19,0,0,                    ,390,-22.99
22/01 14:33:40,-19,0,0,                    ,390,-22.99
22/01 14:33:41,-19,0,0,                    ,391,-22.99
22/01 14:33:42,-19,0,0,                    ,391,-22.99
22/01 14:33:43,-19,0,0,                    ,392,-22.99
22/01 14:33:44,-19,0,0,                    ,392,-22.99
22/01 14:33:45,-19,0,0,                    ,392,-22.99
22/01 14:33:46,-19,0,0,                    ,392,-22.99
22/01 14:33:47,-19,0,0,                    ,394,-22.99
22/01 14:33:48,-19,0,0,                    ,394,-22.99
22/01 14:33:49,-19,0,0,                    ,394,-22.99
22/01 14:33:50,-18,0,0,                    ,395,-22.99
22/01 14:33:51,-18,0,0,                    ,395,-21.78
22/01 14:33:52,-18,0,0,                    ,395,-21.78
22/01 14:33:53,-18,0,0,                    ,395,-21.78
