Infotrol,
13:09:09,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
21/01 11:31:45,-36,0,0,                    ,102,-38.72
21/01 11:31:46,-36,0,0,                    ,102,-38.72
21/01 11:31:47,-36,0,0,                    ,102,-43.56
21/01 11:31:48,-36,0,0,                    ,102,-43.56
21/01 11:31:49,-36,0,0,                    ,104,-43.56
21/01 11:31:50,-36,0,0,                    ,104,-43.56
21/01 11:31:51,-36,0,0,                    ,104,-43.56
21/01 11:31:52,-36,0,0,                    ,104,-43.56
21/01 11:31:53,-36,0,0,                    ,104,-43.56
21/01 11:31:54,-36,0,0,                    ,104,-43.56
21/01 11:31:55,-32,0,0,                    ,106,-43.56
21/01 11:31:56,-32,0,0,                    ,106,-43.56
21/01 11:31:57,-32,0,0,                    ,107,-38.72
21/01 11:31:58,-32,0,0,                    ,107,-38.72
21/01 11:31:59,-32,0,0,                    ,107,-38.72
21/01 11:32:00,-32,0,0,                    ,107,-38.72
21/01 11:32:01,-32,0,0,                    ,107,-38.72
21/01 11:32:02,-33,0,0,                    ,109,-38.72
21/01 11:32:03,-33,0,0,                    ,109,-39.93
21/01 11:32:04,-32,0,0,                    ,110,-39.93
21/01 11:32:05,-32,0,0,                    ,110,-39.93
21/01 11:32:06,-32,0,0,                    ,110,-38.72
21/01 11:32:07,-32,0,0,                    ,110,-38.72
21/01 11:32:08,-36,0,0,                    ,111,-38.72
21/01 11:32:09,-36,0,0,                    ,111,-38.72
21/01 11:32:10,-36,0,0,                    ,112,-43.56
21/01 11:32:11,-36,0,0,                    ,112,-43.56
21/01 11:32:12,-36,0,0,                    ,112,-43.56
21/01 11:32:13,-36,0,0,                    ,112,-43.56
21/01 11:32:14,-36,0,0,                    ,112,-43.56
21/01 11:32:15,-33,0,0,                    ,114,-43.56
21/01 11:32:16,-33,0,0,                    ,114,-39.93
21/01 11:32:17,-36,0,0,                    ,115,-39.93
21/01 11:32:18,-36,0,0,                    ,115,-43.56
21/01 11:32:19,-36,0,0,                    ,115,-43.56
21/01 11:32:20,-36,0,0,                    ,115,-43.56
21/01 11:32:21,-36,0,0,                    ,115,-43.56
21/01 11:32:22,-36,0,0,                    ,115,-43.56
21/01 11:32:23,-36,0,0,                    ,117,-43.56
21/01 11:32:24,-36,0,0,                    ,117,-43.56
21/01 11:32:25,-36,0,0,                    ,117,-43.56
21/01 11:32:26,-36,0,0,                    ,117,-43.56
21/01 11:32:27,-36,0,0,                    ,119,-43.56
21/01 11:32:28,-36,0,0,                    ,119,-43.56
21/01 11:32:29,-36,0,0,                    ,120,-43.56
21/01 11:32:30,-36,0,0,                    ,120,-43.56
21/01 11:32:31,-36,0,0,                    ,120,-43.56
21/01 11:32:32,-36,0,0,                    ,120,-43.56
21/01 11:32:33,-36,0,0,                    ,120,-43.56
21/01 11:32:34,-33,0,0,                    ,122,-43.56
21/01 11:32:35,-33,0,0,                    ,122,-39.93
21/01 11:32:36,-33,0,0,                    ,122,-39.93
21/01 11:32:37,-33,0,0,                    ,122,-39.93
21/01 11:32:38,-33,0,0,                    ,122,-39.93
21/01 11:32:39,-33,0,0,                    ,122,-39.93
21/01 11:32:40,-36,0,0,                    ,124,-39.93
21/01 11:32:41,-36,0,0,                    ,124,-39.93
21/01 11:32:42,-36,0,0,                    ,125,-43.56
21/01 11:32:43,-36,0,0,                    ,125,-43.56
21/01 11:32:44,-36,0,0,                    ,125,-43.56
21/01 11:32:45,-36,0,0,                    ,125,-43.56
21/01 11:32:46,-35,0,0,                    ,127,-43.56
21/01 11:32:47,-35,0,0,                    ,127,-43.56
21/01 11:32:49,-35,0,0,                    ,127,-42.35
21/01 11:32:50,-35,0,0,                    ,127,-42.35
21/01 11:32:51,-35,0,0,                    ,127,-42.35
21/01 11:32:52,-35,0,0,                    ,127,-42.35
21/01 11:32:53,-35,0,0,                    ,127,-42.35
21/01 11:32:54,-47,0,0,                    ,129,-42.35
21/01 11:32:55,-47,0,0,                    ,129,-56.87
21/01 11:32:56,-47,0,0,                    ,130,-56.87
21/01 11:32:57,-47,0,0,                    ,130,-56.87
21/01 11:32:58,-47,0,0,                    ,130,-56.87
21/01 11:32:59,-47,0,0,                    ,130,-56.87
21/01 11:33:00,-45,0,0,                    ,132,-56.87
21/01 11:33:01,-45,0,0,                    ,132,-54.45
21/01 11:33:02,-45,0,0,                    ,132,-54.45
21/01 11:33:03,-45,0,0,                    ,132,-54.45
21/01 11:33:04,-45,0,0,                    ,132,-54.45
21/01 11:33:05,-45,0,0,                    ,132,-54.45
21/01 11:33:06,-45,0,0,                    ,134,-54.45
21/01 11:33:07,-45,0,0,                    ,134,-54.45
21/01 11:33:08,-40,0,0,                    ,135,-54.45
21/01 11:33:09,-40,0,0,                    ,135,-54.45
21/01 11:33:10,-40,0,0,                    ,135,-48.4
21/01 11:33:11,-40,0,0,                    ,135,-48.4
21/01 11:33:12,-40,0,0,                    ,135,-48.4
21/01 11:33:13,-45,0,0,                    ,137,-48.4
21/01 11:33:14,-45,0,0,                    ,137,-54.45
21/01 11:33:15,-45,0,0,                    ,138,-54.45
21/01 11:33:16,-45,0,0,                    ,138,-54.45
21/01 11:33:17,-45,0,0,                    ,138,-54.45
21/01 11:33:18,-45,0,0,                    ,138,-54.45
21/01 11:33:20,-45,0,0,                    ,138,-54.45
21/01 11:33:21,-45,0,0,                    ,138,-54.45
21/01 11:33:22,-35,0,0,                    ,140,-54.45
21/01 11:33:23,-35,0,0,                    ,140,-42.35
21/01 11:33:24,-35,0,0,                    ,140,-42.35
21/01 11:33:25,-35,0,0,                    ,140,-42.35
21/01 11:33:26,-48,0,0,                    ,142,-42.35
21/01 11:33:27,-48,0,0,                    ,142,-58.08
21/01 11:33:28,-48,0,0,                    ,143,-58.08
21/01 11:33:29,-48,0,0,                    ,143,-58.08
21/01 11:33:30,-48,0,0,                    ,143,-58.08
21/01 11:33:31,-48,0,0,                    ,143,-58.08
21/01 11:33:32,-45,0,0,                    ,145,-58.08
21/01 11:33:33,-45,0,0,                    ,145,-54.45
21/01 11:33:34,-45,0,0,                    ,145,-54.45
21/01 11:33:35,-45,0,0,                    ,145,-54.45
21/01 11:33:36,-45,0,0,                    ,145,-54.45
21/01 11:33:37,-45,0,0,                    ,145,-54.45
21/01 11:33:38,-45,0,0,                    ,147,-54.45
21/01 11:33:39,-45,0,0,                    ,147,-54.45
21/01 11:33:40,-40,0,0,                    ,148,-54.45
21/01 11:33:41,-40,0,0,                    ,148,-54.45
21/01 11:33:42,-40,0,0,                    ,148,-48.4
21/01 11:33:43,-40,0,0,                    ,148,-48.4
21/01 11:33:44,-45,0,0,                    ,150,-48.4
21/01 11:33:45,-45,0,0,                    ,150,-48.4
21/01 11:33:46,-45,0,0,                    ,151,-54.45
21/01 11:33:47,-45,0,0,                    ,151,-54.45
21/01 11:33:48,-45,0,0,                    ,151,-54.45
21/01 11:33:49,-45,0,0,                    ,151,-54.45
21/01 11:33:50,-41,0,0,                    ,152,-54.45
21/01 11:33:51,-41,0,0,                    ,152,-54.45
21/01 11:33:52,-35,0,0,                    ,153,-49.61
21/01 11:33:53,-35,0,0,                    ,153,-49.61
21/01 11:33:54,-35,0,0,                    ,153,-42.35
21/01 11:33:55,-35,0,0,                    ,153,-42.35
21/01 11:33:56,-35,0,0,                    ,153,-42.35
21/01 11:33:57,-45,0,0,                    ,155,-42.35
21/01 11:33:58,-45,0,0,                    ,155,-54.45
21/01 11:33:59,-45,0,0,                    ,156,-54.45
21/01 11:34:00,-45,0,0,                    ,156,-54.45
21/01 11:34:01,-45,0,0,                    ,156,-54.45
21/01 11:34:02,-45,0,0,                    ,156,-54.45
21/01 11:34:03,-45,0,0,                    ,158,-54.45
21/01 11:34:04,-45,0,0,                    ,158,-54.45
21/01 11:34:05,-45,0,0,                    ,158,-54.45
21/01 11:34:06,-45,0,0,                    ,158,-54.45
21/01 11:34:07,-45,0,0,                    ,158,-54.45
21/01 11:34:08,-45,0,0,                    ,158,-54.45
21/01 11:34:09,-45,0,0,                    ,160,-54.45
21/01 11:34:10,-45,0,0,                    ,160,-54.45
21/01 11:34:11,-45,0,0,                    ,160,-54.45
21/01 11:34:12,-41,0,0,                    ,161,-54.45
21/01 11:34:13,-41,0,0,                    ,161,-49.61
21/01 11:34:14,-41,0,0,                    ,161,-49.61
21/01 11:34:15,-41,0,0,                    ,161,-49.61
21/01 11:34:16,-48,0,0,                    ,163,-49.61
21/01 11:34:17,-48,0,0,                    ,163,-58.08
21/01 11:34:18,-48,0,0,                    ,163,-58.08
21/01 11:34:19,-48,0,0,                    ,163,-58.08
21/01 11:34:21,-48,0,0,                    ,163,-58.08
21/01 11:34:22,-48,0,0,                    ,163,-58.08
21/01 11:34:23,-41,0,0,                    ,165,-58.08
21/01 11:34:24,-41,0,0,                    ,165,-58.08
21/01 11:34:25,-35,0,0,                    ,166,-49.61
21/01 11:34:26,-35,0,0,                    ,166,-49.61
21/01 11:34:27,-35,0,0,                    ,166,-42.35
21/01 11:34:28,-35,0,0,                    ,166,-42.35
21/01 11:34:29,-45,0,0,                    ,168,-42.35
21/01 11:34:30,-45,0,0,                    ,168,-42.35
21/01 11:34:31,-45,0,0,                    ,168,-54.45
21/01 11:34:32,-45,0,0,                    ,168,-54.45
21/01 11:34:33,-45,0,0,                    ,168,-54.45
21/01 11:34:34,-45,0,0,                    ,168,-54.45
21/01 11:34:35,-45,0,0,                    ,168,-54.45
21/01 11:34:36,-35,0,0,                    ,170,-54.45
21/01 11:34:37,-35,0,0,                    ,170,-42.35
21/01 11:34:38,-46,0,0,                    ,171,-42.35
21/01 11:34:39,-46,0,0,                    ,171,-55.66
21/01 11:34:40,-46,0,0,                    ,171,-55.66
21/01 11:34:41,-46,0,0,                    ,171,-55.66
21/01 11:34:42,-46,0,0,                    ,173,-55.66
21/01 11:34:43,-46,0,0,                    ,173,-55.66
21/01 11:34:44,-46,0,0,                    ,173,-55.66
21/01 11:34:45,-46,0,0,                    ,173,-55.66
21/01 11:34:46,-46,0,0,                    ,173,-55.66
21/01 11:34:47,-46,0,0,                    ,173,-55.66
21/01 11:34:48,-48,0,0,                    ,175,-55.66
21/01 11:34:49,-48,0,0,                    ,175,-55.66
21/01 11:34:50,-48,0,0,                    ,175,-58.08
21/01 11:34:51,-45,0,0,                    ,176,-58.08
21/01 11:34:52,-45,0,0,                    ,176,-54.45
21/01 11:34:53,-45,0,0,                    ,176,-54.45
21/01 11:34:54,-45,0,0,                    ,176,-54.45
21/01 11:34:55,-41,0,0,                    ,178,-54.45
21/01 11:34:56,-35,0,0,                    ,179,-49.61
21/01 11:34:57,-35,0,0,                    ,179,-49.61
21/01 11:34:58,-35,0,0,                    ,179,-42.35
21/01 11:34:59,-35,0,0,                    ,179,-42.35
21/01 11:35:00,-35,0,0,                    ,179,-42.35
21/01 11:35:01,-45,0,0,                    ,181,-42.35
21/01 11:35:02,-45,0,0,                    ,181,-42.35
21/01 11:35:03,-45,0,0,                    ,181,-54.45
21/01 11:35:04,-45,0,0,                    ,181,-54.45
21/01 11:35:05,-45,0,0,                    ,181,-54.45
21/01 11:35:06,-45,0,0,                    ,181,-54.45
21/01 11:35:07,-35,0,0,                    ,183,-54.45
21/01 11:35:09,-35,0,0,                    ,183,-54.45
21/01 11:35:10,-51,0,0,                    ,184,-42.35
21/01 11:35:11,-51,0,0,                    ,184,-42.35
21/01 11:35:12,-51,0,0,                    ,184,-61.71
21/01 11:35:13,-51,0,0,                    ,184,-61.71
21/01 11:35:14,-51,0,0,                    ,184,-61.71
21/01 11:35:15,-51,0,0,                    ,186,-61.71
21/01 11:35:16,-51,0,0,                    ,186,-61.71
21/01 11:35:17,-51,0,0,                    ,186,-61.71
21/01 11:35:18,-51,0,0,                    ,186,-61.71
21/01 11:35:19,-51,0,0,                    ,186,-61.71
21/01 11:35:20,-51,0,0,                    ,186,-61.71
21/01 11:35:21,-35,0,0,                    ,188,-61.71
21/01 11:35:22,-35,0,0,                    ,188,-42.35
21/01 11:35:23,-48,0,0,                    ,189,-42.35
21/01 11:35:24,-48,0,0,                    ,189,-58.08
21/01 11:35:25,-48,0,0,                    ,190,-58.08
21/01 11:35:26,-48,0,0,                    ,190,-58.08
21/01 11:35:27,-41,0,0,                    ,191,-58.08
21/01 11:35:28,-41,0,0,                    ,191,-58.08
21/01 11:35:29,-41,0,0,                    ,191,-49.61
21/01 11:35:30,-41,0,0,                    ,191,-49.61
21/01 11:35:31,-41,0,0,                    ,191,-49.61
21/01 11:35:32,-41,0,0,                    ,191,-49.61
21/01 11:35:33,-45,0,0,                    ,194,-49.61
21/01 11:35:34,-45,0,0,                    ,194,-49.61
21/01 11:35:35,-45,0,0,                    ,194,-54.45
21/01 11:35:36,-45,0,0,                    ,194,-54.45
21/01 11:35:37,-45,0,0,                    ,194,-54.45
21/01 11:35:38,-45,0,0,                    ,194,-54.45
21/01 11:35:39,-45,0,0,                    ,194,-54.45
21/01 11:35:40,-35,0,0,                    ,196,-54.45
21/01 11:35:42,-35,0,0,                    ,196,-42.35
21/01 11:35:43,-35,0,0,                    ,196,-42.35
21/01 11:35:44,-35,0,0,                    ,196,-42.35
21/01 11:35:45,-45,0,0,                    ,198,-42.35
21/01 11:35:46,-45,0,0,                    ,198,-54.45
21/01 11:35:47,-45,0,0,                    ,199,-54.45
21/01 11:35:48,-45,0,0,                    ,199,-54.45
21/01 11:35:49,-45,0,0,                    ,199,-54.45
21/01 11:35:50,-45,0,0,                    ,199,-54.45
21/01 11:35:51,-45,0,0,                    ,199,-54.45
21/01 11:35:52,-45,0,0,                    ,199,-54.45
21/01 11:35:53,-45,0,0,                    ,201,-54.45
21/01 11:35:54,-45,0,0,                    ,201,-54.45
21/01 11:35:55,-45,0,0,                    ,202,-54.45
21/01 11:35:56,-45,0,0,                    ,202,-54.45
21/01 11:35:57,-45,0,0,                    ,202,-54.45
21/01 11:35:58,-45,0,0,                    ,202,-54.45
21/01 11:35:59,-41,0,0,                    ,204,-54.45
21/01 11:36:00,-41,0,0,                    ,204,-54.45
21/01 11:36:01,-41,0,0,                    ,204,-49.61
21/01 11:36:02,-41,0,0,                    ,204,-49.61
21/01 11:36:03,-41,0,0,                    ,204,-49.61
21/01 11:36:04,-41,0,0,                    ,204,-49.61
21/01 11:36:05,-41,0,0,                    ,204,-49.61
21/01 11:36:06,-48,0,0,                    ,206,-49.61
21/01 11:36:07,-48,0,0,                    ,206,-58.08
21/01 11:36:08,-48,0,0,                    ,207,-58.08
21/01 11:36:09,-48,0,0,                    ,207,-58.08
21/01 11:36:10,-48,0,0,                    ,207,-58.08
21/01 11:36:11,-48,0,0,                    ,207,-58.08
21/01 11:36:12,-35,0,0,                    ,209,-58.08
21/01 11:36:13,-35,0,0,                    ,209,-58.08
21/01 11:36:14,-35,0,0,                    ,209,-42.35
21/01 11:36:15,-35,0,0,                    ,209,-42.35
21/01 11:36:16,-46,0,0,                    ,211,-42.35
21/01 11:36:17,-46,0,0,                    ,211,-42.35
21/01 11:36:18,-46,0,0,                    ,211,-55.66
21/01 11:36:19,-46,0,0,                    ,211,-55.66
21/01 11:36:20,-46,0,0,                    ,212,-55.66
21/01 11:36:21,-46,0,0,                    ,212,-55.66
21/01 11:36:22,-46,0,0,                    ,212,-55.66
21/01 11:36:23,-46,0,0,                    ,212,-55.66
21/01 11:36:24,-46,0,0,                    ,212,-55.66
21/01 11:36:25,-41,0,0,                    ,214,-55.66
21/01 11:36:26,-41,0,0,                    ,214,-49.61
21/01 11:36:27,-41,0,0,                    ,214,-49.61
21/01 11:36:28,-41,0,0,                    ,214,-49.61
21/01 11:36:29,-46,0,0,                    ,216,-49.61
21/01 11:36:30,-46,0,0,                    ,216,-55.66
21/01 11:36:31,-46,0,0,                    ,216,-55.66
21/01 11:36:32,-46,0,0,                    ,216,-55.66
21/01 11:36:33,-42,0,0,                    ,217,-55.66
21/01 11:36:34,-42,0,0,                    ,217,-55.66
21/01 11:36:35,-42,0,0,                    ,217,-50.82
21/01 11:36:36,-42,0,0,                    ,217,-50.82
21/01 11:36:37,-46,0,0,                    ,219,-50.82
21/01 11:36:38,-46,0,0,                    ,219,-50.82
21/01 11:36:39,-46,0,0,                    ,219,-55.66
21/01 11:36:40,-46,0,0,                    ,219,-55.66
21/01 11:36:41,-46,0,0,                    ,219,-55.66
21/01 11:36:42,-46,0,0,                    ,221,-55.66
21/01 11:36:43,-46,0,0,                    ,221,-55.66
21/01 11:36:44,-35,0,0,                    ,222,-55.66
21/01 11:36:45,-35,0,0,                    ,222,-42.35
21/01 11:36:46,-35,0,0,                    ,222,-42.35
21/01 11:36:47,-35,0,0,                    ,222,-42.35
21/01 11:36:49,-35,0,0,                    ,222,-42.35
21/01 11:36:49,-35,0,0,                    ,222,-42.35
21/01 11:36:51,-45,0,0,                    ,224,-42.35
21/01 11:36:52,-45,0,0,                    ,224,-54.45
21/01 11:36:53,-45,0,0,                    ,225,-54.45
21/01 11:36:54,-45,0,0,                    ,225,-54.45
21/01 11:36:55,-45,0,0,                    ,225,-54.45
21/01 11:36:56,-45,0,0,                    ,225,-54.45
21/01 11:36:57,-35,0,0,                    ,227,-54.45
21/01 11:36:58,-35,0,0,                    ,227,-54.45
21/01 11:36:59,-35,0,0,                    ,227,-42.35
21/01 11:37:00,-35,0,0,                    ,227,-42.35
21/01 11:37:01,-46,0,0,                    ,229,-42.35
21/01 11:37:02,-46,0,0,                    ,229,-42.35
21/01 11:37:03,-46,0,0,                    ,229,-55.66
21/01 11:37:04,-46,0,0,                    ,229,-55.66
21/01 11:37:05,-41,0,0,                    ,230,-55.66
21/01 11:37:06,-41,0,0,                    ,230,-55.66
21/01 11:37:07,-41,0,0,                    ,230,-49.61
21/01 11:37:08,-41,0,0,                    ,230,-49.61
21/01 11:37:09,-45,0,0,                    ,232,-49.61
